学生	0.015053459478397
大学	0.015384778554998
学校	0.015516168741448
孩子	0.015397151077506
教育	0.0085358288526079
学习	0.0091184361498737
教师	0.015269174598524
报名	0.018530555670692
美国	0.013978940636938
考生	0.012890298547676
课程	0.011040050907336
老师	0.009055622292328
中国	0.0074059263932438
考试	0.0085400062548031
生的	0.0055633639935474
申请	0.012003889000634
儿童	0.012197537551562
英国	0.0098836771084047
陪读	0.021425573660784
留学	0.011567192136674
签证	0.015758020001557
工作	0.004873049511733
教学	0.0077147472920852
岗位	0.011729966977685
家长	0.0058981069159563
父母	0.0083040601990686
国际	0.0072283608703258
人数	0.0071561088972183
创业	0.009331974682856
毕业	0.004978846487622
专业	0.0030707591804848
报考	0.0072294950854213
职位	0.0090563189522644
高考	0.0062125829505893
竞争	0.0062706979406278
培生	0.013138134381359
选择	0.0033556366870048
提供	0.0039866633973901
社会	0.0040613466927019
班	0.0065604227735983
招生	0.0062354395111759
家庭	0.00491254389586
中学	0.004532074797922
知识	0.0040544979336573
留学生	0.005820383922219
成绩	0.0039939830391251
老年	0.0099020887387015
高中	0.0047456301107869
公司	0.0062213164552373
内容	0.0036914085664641
高校	0.0044992858478559
学的	0.0025236197027198
用户	0.0059872739772614
本科	0.0038750120560957
英语	0.004309378916647
申请人	0.0073544454415541
考研	0.008378690471209
志愿	0.0025741768341285
新加坡	0.0074141244139034
毕业生	0.0046498354361492
发展	0.0025273736189625
移民	0.0062059625343262
香港	0.0066814004806603
同学	0.0038354567883361
参加	0.0031467745156743
信息	0.0035372704798737
国瑞	0.0087587562542396
一中	0.0069210986877143
自己的	0.0023290926149463
李国瑞	0.0084084060040701
妈妈	0.0044477586574487
标准	0.003778497477045
平台	0.004247328362685
计划	0.004247328362685
公务员	0.0055822958522915
北京	0.0030592200442861
视频	0.003880255948146
农村	0.0049809754237454
单位	0.0044388410521076
政府	0.003993300818712
全国	0.002972654919886
录取	0.0035304306089281
领域	0.0035304306089281
政策	0.0035275054074055
做	0.0024205957812879
大学生	0.0040259256053999
报	0.0019621333039547
学费	0.003280716996627
总分	0.0061679681750743
产品	0.0038130649241777
市场	0.0034228292731817
公立	0.0049427496092689
识字	0.005843338271123
女生	0.0049427496092689
中国学	0.00332775068226
学院	0.0029442332021011
排名	0.0030137822271337
国考	0.0044651990180864
培	0.006572217716257
北京市	0.004668152408754
配偶	0.0055187083671717
培养	0.002115069720422
机构	0.0026529875902656
家务	0.0063789171951906
分校	0.0042025402523166
儿子	0.0036299026144172
设置	0.0033984016477405
专家	0.0010457129527484
